trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back
AAAABBBBBBABAA,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
AAAABBBBBBABAB,information,B,0.67988480751028646,0.54390784600822917,9,5,6,8,0.5714285714285714,0.7142857142857143
AAAABBBBBBABAB,relcount,A,0.8,0.19999999999999996,5,5,6,8,0.5714285714285714,0.7142857142857143
AAAABBBBBBABAB,abscount,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAAABBBBBBABAB,likelihood_ratio,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAAABBBBBBABAB,naive_probability,A,0.75,0,1,5,6,8,0.5714285714285714,0.7142857142857143
AABABAABAABBAA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABBAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABBAA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABBAA,likelihood_ratio,A,1.6532125137753435,0,7,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABBAA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABBAB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
AABABAABAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.7142857142857143,0.5714285714285714
AABABAABAABBAB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
AABABAABAABBAB,likelihood_ratio,A,1.6532125137753435,0,7,7,8,6,0.7142857142857143,0.5714285714285714
AABABAABAABBAB,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714
AABABAABAABAAB,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABAAB,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABAAB,likelihood_ratio,A,1.6532125137753435,0,7,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABAAB,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AABABAABAABAAA,information,A,0.67988480751028646,0.27195392300411458,7,5,10,4,0.7142857142857143,0.7142857142857143
AABABAABAABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.7142857142857143,0.7142857142857143
AABABAABAABAAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.7142857142857143,0.7142857142857143
AABABAABAABAAA,likelihood_ratio,A,1.6532125137753435,0,7,5,10,4,0.7142857142857143,0.7142857142857143
AABABAABAABAAA,naive_probability,A,0.75,0,1,5,10,4,0.7142857142857143,0.7142857142857143
ABABBAAAAAAAAB,information,A,0.67988480751028646,0.40793088450617188,8,5,10,4,0.5714285714285714,0.8571428571428571
ABABBAAAAAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.5714285714285714,0.8571428571428571
ABABBAAAAAAAAB,abscount,A,0.7142857142857143,0.21428571428571427,13,5,10,4,0.5714285714285714,0.8571428571428571
ABABBAAAAAAAAB,likelihood_ratio,A,1.566701736063813,0,11,5,10,4,0.5714285714285714,0.8571428571428571
ABABBAAAAAAAAB,naive_probability,B,0.75,0,4,5,10,4,0.5714285714285714,0.8571428571428571
ABABBAAAABBABB,information,A,0.67988480751028646,0.40793088450617188,8,6,7,7,0.5714285714285714,0.5714285714285714
ABABBAAAABBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.5714285714285714,0.5714285714285714
ABABBAAAABBABB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABABBAAAABBABB,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABABBAAAABBABB,naive_probability,B,0.75,0,4,6,7,7,0.5714285714285714,0.5714285714285714
ABABBAAAABBABA,information,A,0.67988480751028646,0.40793088450617188,8,7,8,6,0.5714285714285714,0.5714285714285714
ABABBAAAABBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.5714285714285714,0.5714285714285714
ABABBAAAABBABA,abscount,N,,,,7,8,6,0.5714285714285714,0.5714285714285714
ABABBAAAABBABA,likelihood_ratio,A,1.3660422855173946,0,14,7,8,6,0.5714285714285714,0.5714285714285714
ABABBAAAABBABA,naive_probability,B,0.75,0,4,7,8,6,0.5714285714285714,0.5714285714285714
AAABBABBBAABBB,information,B,0.67988480751028646,0.54390784600822917,9,7,6,8,0.5714285714285714,0.7142857142857143
AAABBABBBAABBB,relcount,A,0.75,0.25,4,7,6,8,0.5714285714285714,0.7142857142857143
AAABBABBBAABBB,abscount,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
AAABBABBBAABBB,likelihood_ratio,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
AAABBABBBAABBB,naive_probability,A,0.75,0,1,7,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBBBABB,information,B,0.67988480751028646,0.54390784600822917,9,6,5,9,0.5714285714285714,0.8571428571428571
ABBAAABBBBBABB,relcount,B,0.6666666666666667,0.3333333333333333,3,6,5,9,0.5714285714285714,0.8571428571428571
ABBAAABBBBBABB,abscount,N,,,,6,5,9,0.5714285714285714,0.8571428571428571
ABBAAABBBBBABB,likelihood_ratio,N,,,,6,5,9,0.5714285714285714,0.8571428571428571
ABBAAABBBBBABB,naive_probability,B,0.75,0,2,6,5,9,0.5714285714285714,0.8571428571428571
ABBAAABBBBBABA,information,B,0.67988480751028646,0.54390784600822917,9,5,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBBBABA,relcount,B,0.6666666666666667,0.3333333333333333,3,5,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBBBABA,abscount,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBBBABA,likelihood_ratio,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
ABBAAABBBBBABA,naive_probability,B,0.75,0,2,5,6,8,0.5714285714285714,0.7142857142857143
AAAABBBBAAAABA,information,A,0.67988480751028646,0.54390784600822917,9,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBBAAAABA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBBAAAABA,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBBAAAABA,likelihood_ratio,A,1.3010299956639808,0,10,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBBAAAABA,naive_probability,A,0.75,0,1,6,9,5,0.5714285714285714,0.7142857142857143
AAAABAABBBAABA,information,A,0.67988480751028646,0.13597696150205729,6,6,9,5,0.8571428571428571,0.5714285714285714
AAAABAABBBAABA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.8571428571428571,0.5714285714285714
AAAABAABBBAABA,abscount,N,,,,6,9,5,0.8571428571428571,0.5714285714285714
AAAABAABBBAABA,likelihood_ratio,A,1.301029995663981,0,6,6,9,5,0.8571428571428571,0.5714285714285714
AAAABAABBBAABA,naive_probability,A,0.75,0,1,6,9,5,0.8571428571428571,0.5714285714285714
AAAABAABBBAABB,information,A,0.67988480751028646,0.13597696150205729,6,7,8,6,0.8571428571428571,0.7142857142857143
AAAABAABBBAABB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.8571428571428571,0.7142857142857143
AAAABAABBBAABB,abscount,N,,,,7,8,6,0.8571428571428571,0.7142857142857143
AAAABAABBBAABB,likelihood_ratio,A,1.301029995663981,0,6,7,8,6,0.8571428571428571,0.7142857142857143
AAAABAABBBAABB,naive_probability,A,0.75,0,1,7,8,6,0.8571428571428571,0.7142857142857143
ABBBBBABBABBAA,information,B,0.67988480751028646,0.13597696150205729,6,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBABBABBAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBABBABBAA,abscount,N,,,,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBABBABBAA,likelihood_ratio,B,-1.380211241711606,0,5,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBABBABBAA,naive_probability,B,0.75,0,2,6,5,9,0.7142857142857143,0.5714285714285714
AAAABBBBAAAABB,information,A,0.67988480751028646,0.54390784600822917,9,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBBAAAABB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBBAAAABB,abscount,N,,,,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBBAAAABB,likelihood_ratio,A,1.3010299956639808,0,10,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBBAAAABB,naive_probability,A,0.75,0,1,7,8,6,0.5714285714285714,0.5714285714285714
ABAABBABABBAAA,information,A,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABABBAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABABBAAA,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABABBAAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABAABBABABBAAA,naive_probability,A,0.75,0,3,5,8,6,0.5714285714285714,0.5714285714285714
AABBABAABBBAAB,information,A,0.67988480751028646,0.40793088450617188,8,6,7,7,0.5714285714285714,0.5714285714285714
AABBABAABBBAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.5714285714285714,0.5714285714285714
AABBABAABBBAAB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AABBABAABBBAAB,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AABBABAABBBAAB,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
ABAABBABABBAAB,information,A,0.67988480751028646,0.54390784600822917,9,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABABBAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABABBAAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABABBAAB,likelihood_ratio,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
ABAABBABABBAAB,naive_probability,A,0.75,0,3,4,7,7,0.5714285714285714,0.5714285714285714
ABBAABABBBBBAB,information,B,0.67988480751028646,0.54390784600822917,9,4,5,9,0.5714285714285714,0.8571428571428571
ABBAABABBBBBAB,relcount,B,0.6666666666666667,0.3333333333333333,3,4,5,9,0.5714285714285714,0.8571428571428571
ABBAABABBBBBAB,abscount,N,,,,4,5,9,0.5714285714285714,0.8571428571428571
ABBAABABBBBBAB,likelihood_ratio,N,,,,4,5,9,0.5714285714285714,0.8571428571428571
ABBAABABBBBBAB,naive_probability,B,0.75,0,2,4,5,9,0.5714285714285714,0.8571428571428571
ABABBBABAABAAA,information,B,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.7142857142857143
ABABBBABAABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.7142857142857143
ABABBBABAABAAA,abscount,N,,,,5,8,6,0.5714285714285714,0.7142857142857143
ABABBBABAABAAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.7142857142857143
ABABBBABAABAAA,naive_probability,B,0.75,0,4,5,8,6,0.5714285714285714,0.7142857142857143
ABBBBAAABBAAAB,information,B,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
ABBBBAAABBAAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.5714285714285714,0.5714285714285714
ABBBBAAABBAAAB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBBBAAABBAAAB,likelihood_ratio,B,-1.380211241711606,0,5,6,7,7,0.5714285714285714,0.5714285714285714
ABBBBAAABBAAAB,naive_probability,B,0.75,0,2,6,7,7,0.5714285714285714,0.5714285714285714
ABBBBAAABBAAAA,information,B,0.67988480751028646,0.54390784600822917,9,7,8,6,0.5714285714285714,0.7142857142857143
ABBBBAAABBAAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,7,8,6,0.5714285714285714,0.7142857142857143
ABBBBAAABBAAAA,abscount,N,,,,7,8,6,0.5714285714285714,0.7142857142857143
ABBBBAAABBAAAA,likelihood_ratio,B,-1.380211241711606,0,5,7,8,6,0.5714285714285714,0.7142857142857143
ABBBBAAABBAAAA,naive_probability,B,0.75,0,2,7,8,6,0.5714285714285714,0.7142857142857143
ABABBBABAABAAB,information,B,0.67988480751028646,0.40793088450617188,8,4,7,7,0.5714285714285714,0.5714285714285714
ABABBBABAABAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714
ABABBBABAABAAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
ABABBBABAABAAB,likelihood_ratio,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
ABABBBABAABAAB,naive_probability,B,0.75,0,4,4,7,7,0.5714285714285714,0.5714285714285714
ABABABBBBBBAAA,information,B,0.67988480751028646,0.40793088450617188,8,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBBBBBAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBBBBBAAA,abscount,N,,,,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBBBBBAAA,likelihood_ratio,B,-1.4697917230557567,0,13,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBBBBBAAA,naive_probability,B,0.75,0,6,5,6,8,0.5714285714285714,0.5714285714285714
AAABABBAAAAABA,information,A,0.67988480751028646,0.40793088450617188,8,7,10,4,0.5714285714285714,0.8571428571428571
AAABABBAAAAABA,relcount,A,0.75,0.25,4,7,10,4,0.5714285714285714,0.8571428571428571
AAABABBAAAAABA,abscount,A,0.7142857142857143,0.2857142857142857,14,7,10,4,0.5714285714285714,0.8571428571428571
AAABABBAAAAABA,likelihood_ratio,A,1.380211241711606,0,6,7,10,4,0.5714285714285714,0.8571428571428571
AAABABBAAAAABA,naive_probability,A,0.75,0,1,7,10,4,0.5714285714285714,0.8571428571428571
AAABABBAAAAABB,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
AAABABBAAAAABB,relcount,A,0.75,0.25,4,6,9,5,0.5714285714285714,0.7142857142857143
AAABABBAAAAABB,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
AAABABBAAAAABB,likelihood_ratio,A,1.380211241711606,0,6,6,9,5,0.5714285714285714,0.7142857142857143
AAABABBAAAAABB,naive_probability,A,0.75,0,1,6,9,5,0.5714285714285714,0.7142857142857143
AAABBBAAABBAAB,information,A,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.5714285714285714
